01021060300,65926
01021060401,70143
01021060402,56911
01021060500,66394
01021060600,60102
01021060700,62023
01023956700,56832
01023956800,62676
01023956900,63794
01023957000,45964
01025957500,50653
01025957601,39353
01025957602,64359
01025957700,55285
01025957800,50581
01025957901,70688
01025957902,62119
01025958001,36614
01025958002,61128
01027958900,58804
01027959000,44651
01027959100,48811
01027959200,41834
01029959500,56776
01029959600,53212
01029959700,59331
01029959800,61038
01031010100,52643
01031010200,57332
01031010300,67436
01031010400,56281
01031010500,58525
01031010600,56389
01031010700,65067
01031010800,85180
01031010900,56786
01031011000,55273
01031011100,53019
01031011201,102820
01031011202,70837
01031011300,41560
01033020100,56449
01033020200,54346
01033020300,33139
01033020400,82144
01033020500,57281
01033020600,58713
01033020701,77887
01033020703,69046
01033020704,67245
01033020801,64930
01033020802,57470
01033020901,57844
01033020902,64904
01033021000,54599
01035960200,57239
01035960300,71597
01035960400,40812
01035960500,51551
01035960600,45694
01037961000,43516
01037961100,62961
01037961200,56974
01039961600,56657
01039961700,54473
01039961800,47253
01039961900,87200
01039962000,54470
01039962100,39177
01039962300,57888
01039962400,70821
01039962500,56321
01039962600,47954
01039962700,43786
01039962800,57947
01039962900,81078
01039963000,42947
01041963400,60172
01041963500,68169
01041963600,55416
01041963700,56489
01041963800,79427
01041963900,74059
01043964100,56950
01043964200,59366
01043964300,67968
01043964400,67110
01043964500,57064
01043964600,53280
01043964700,58872
01043964800,55698
01043964900,72098
01043965000,54815
01043965100,73880
01043965200,66750
01043965300,55794
01043965401,44739
01043965402,57545
01043965500,62872
01043965600,59023
01043965700,57248
01045020000,57046
01045020100,72060
01045020200,76225
01045020300,85326
01045020400,75692
01045020500,43777
01045020700,47683
01045020801,60948
01045020802,71283
01045021101,65025
01045021102,57001
01045021200,56622
01045021300,76925
01045021400,56375
01047956100,57342
01047956201,60893
01047956202,59745
01047956300,55194
01047956400,27731
01047956500,27656
01047956600,37957
01047956701,89163
01047956702,55239
01047956800,90543
01047956900,39813
01047957000,42775
01047957100,48378
01047957200,40970
01047957300,41173
01049960100,54931
01049960200,55409
01049960300,54027
01049960400,60588
01049960500,52188
01049960600,52582
01049960700,54874
01049960800,36964
01049960900,62474
01049961000,53975
01049961100,39911
01049961200,118677
01049961300,52742
01049961400,59674
01051030100,68537
01051030200,65584
01051030300,99445
01051030400,69449
01051030500,64762
01051030600,68456
01051030701,103798
01051030702,101713
01051030800,59738
01051030901,86060
01051030902,64343
01051031000,67651
01051031100,83674
01051031200,66017
01051031300,61797
01053969800,40668
01053969900,49345
01053970100,60820
01053970200,39415
01053970300,48746
01053970400,48081
01053970500,52533
01053970600,35888
01053970700,62910
01055000200,55591
01055000300,25361
01055000400,59007
01055000500,55960
01055000600,33008
01055000700,29364
01055000800,23641
01055000900,32497
01055001000,30480
01055001100,111064
01055001200,62610
01055001300,37581
01055001600,52228
01055001700,47149
01055010100,53200
01055010200,47118
01055010300,56804
01055010401,54925
01055010402,70525
01055010501,86958
01055010502,69773
01055010601,80506
01055010602,56062
01055010700,54725
01055010800,46676
01055010900,59491
01055011001,63526
01055011002,53523
01055011100,48306
01055011200,30422
01057020000,55321
01057020100,54219
01057020200,56482
01057020300,47885
01057020400,54453
01059972900,58888
01059973000,58516
01059973100,75366
01059973200,59069
01059973300,49096
01059973400,49166
01059973500,62890
01059973600,61880
01059973700,56516
01061050100,45053
01061050200,54145
01061050300,60783
01061050400,49569
01061050500,48745
01061050600,63683
01063060000,39735
01063060100,43966
01063060200,45298
01065040000,65145
01065040100,58707
01065040200,54446
01065040300,34109
01065040400,37902
01065040500,47787
01067030100,52634
01067030200,53391
01067030300,50207
01067030400,61772
01067030500,73208
01067030600,57322
01069040100,73530
01069040201,116986
01069040202,109799
01069040301,58525
01069040302,48598
01069040400,109670
01069040500,72195
01069040600,23574
01069040700,44499
01069040800,68097
01069040900,64939
01069041000,38898
01069041100,52587
01069041200,32679
01069041400,36661
01069041500,50469
01069041600,57524
01069041700,54939
01069041800,57536
01069041900,61118
01069042000,58186
01069042100,61557
01071950100,53689
01071950200,54009
01071950300,59033
01071950400,55641
01071950500,51928
01071950600,45454
01071950700,53506
01071950800,55503
01071950900,81191
01071951000,60133
01071951100,57306
01073000100,44082
01073000300,30995
01073000400,38270
01073000500,29471
01073000700,25476
01073000800,37188
01073001100,48001
01073001200,36257
01073001400,39974
01073001500,28113
01073001600,27543
01073001902,31036
01073002000,41529
01073002100,36916
01073002200,40405
01073002303,32245
01073002305,87994
01073002306,76120
01073002400,34539
01073002700,55409
01073002900,35634
01073003001,55787
01073003002,36156
01073003100,47540
01073003200,28245
01073003300,31927
01073003400,47742
01073003500,34038
01073003600,54726
01073003700,48211
01073003802,42266
01073003803,39902
01073003900,24410
01073004000,29929
01073004200,53681
01073004500,24875
01073004701,85252
01073004702,215999
01073004800,254404
01073004901,58886
01073004902,55679
01073005000,55974
01073005101,26628
01073005103,44931
01073005104,29085
01073005200,46682
01073005302,56758
01073005500,42277
01073005600,72086
01073005701,44610
01073005702,39138
01073005800,46003
01073005903,60482
01073005905,51191
01073005907,69860
01073005908,48324
01073005909,68475
01073005910,73846
01073010001,55186
01073010002,59669
01073010100,28772
01073010200,34866
01073010301,42159
01073010302,34628
01073010401,39119
01073010402,77376
01073010500,51833
01073010602,36821
01073010603,61250
01073010701,71086
01073010702,101267
01073010703,191529
01073010704,83356
01073010705,94978
01073010706,61596
01073010801,268473
01073010802,240498
01073010803,144411
01073010804,223783
01073010805,170828
01073010900,34760
01073011001,64935
01073011002,41410
01073011104,73200
01073011107,103161
01073011108,103576
01073011109,104951
01073011110,85304
01073011111,97516
01073011205,66015
01073011206,89689
01073011207,60801
01073011208,81068
01073011209,43138
01073011210,50286
01073011301,54937
01073011302,84074
01073011400,79155
01073011500,72520
01073011600,72112
01073011703,84635
01073011704,90026
01073011705,74887
01073011706,64588
01073011802,51098
01073011803,54083
01073011804,56932
01073011901,45977
01073011904,58228
01073012001,71449
01073012002,67296
01073012103,55377
01073012104,55513
01073012200,67627
01073012302,63918
01073012304,63669
01073012305,79774
01073012401,80656
01073012402,52814
01073012403,59763
01073012500,55782
01073012602,56971
01073012701,64789
01073012703,276409
01073012704,108580
01073012802,99330
01073012803,129993
01073012905,188773
01073012906,154170
01073012907,85019
01073012908,54707
01073012910,131964
01073012911,174147
01073012912,40938
01073012913,64996
01073012914,106317
01073012915,113811
01073013002,51048
01073013100,41513
01073013200,54032
01073013300,42039
01073013400,67954
01073013601,41455
01073013801,39089
01073013901,60390
01073013902,51198
01073014001,67121
01073014002,87451
01073014102,74616
01073014104,70809
01073014105,57001
01073014203,100083
01073014204,108807
01073014301,61295
01073014302,126888
01073014404,99670
01073014405,83632
01073014406,123608
01073014408,74819
01073014409,107571
01073014410,143102
01073014412,104315
01073014413,113366
01075030000,51263
01075030100,75417
01075030200,53190
01077010100,31484
01077010200,57789
01077010300,32161
01077010400,69349
01077010600,54592
01077010700,27565
01077010800,45209
01077010900,65264
01077011000,41644
01077011101,73621
01077011102,65821
01077011200,61664
01077011300,51134
01077011400,59013
01077011501,103649
01077011502,60038
01077011602,63543
01077011603,67889
01077011604,79139
01077011700,64943
01077011801,65898
01077011802,75437
01079979100,49156
01079979200,60418
01079979300,62471
01079979400,51588
01079979500,56590
01079979600,60105
01079979700,58541
01079979800,61211
01079979900,53125
01081040200,70301
01081040300,81095
01081040400,103848
01081040500,116053
01081040602,66890
01081040603,40469
01081040604,60185
01081040700,119483
01081040800,38120
01081040901,117899
01081040902,59978
01081041000,81498
01081041100,61520
01081041200,98797
01081041300,67561
01081041400,34544
01081041600,42772
01081041700,69096
01081041800,61819
01081041900,76039
01081042002,97993
01081042003,67679
01081042004,66744
01081042005,60052
01081042006,71787
01081042101,66527
01081042102,68874
01083020101,66682
01083020102,68140
01083020201,56582
01083020202,60513
01083020300,68051
01083020401,64258
01083020402,58332
01083020500,53459
01083020600,58067
01083020700,54593
01083020801,86979
01083020802,84896
01083020900,100152
01083021000,59983
01083021100,91216
01083021200,107429
01085780800,62723
01085781000,62495
01085781100,37330
01085781200,51616
01087231400,44302
01087231500,43134
01087231601,56144
01087231602,51172
01087231603,44930
01087231700,124779
01087231800,44946
01087231900,40953
01087232000,41768
01087232100,42569
01087232200,66419
01087232300,43823
01089000201,27525
01089000202,48254
01089000301,43732
01089000302,46963
01089000403,63213
01089000501,65018
01089000502,56080
01089000503,71513
01089000601,66984
01089000602,48899
01089000701,45125
01089000702,54632
01089000901,90830
01089000902,67202
01089001000,70051
01089001200,20780
01089001301,29292
01089001302,53397
01089001401,92390
01089001402,62627
01089001500,52848
01089001700,116995
01089001801,129788
01089001901,168241
01089001902,175602
01089001903,167371
01089002000,93592
01089002100,27010
01089002200,45449
01089002300,41907
01089002400,37715
01089002501,32850
01089002502,30080
01089002600,107117
01089002701,95993
01089002721,108576
01089002722,122070
01089002801,84469
01089002802,96178
01089002911,106967
01089002912,114696
01089002921,89632
01089002922,109771
01089003000,39179
01089003100,158688
01089010100,90981
01089010200,83702
01089010301,82822
01089010302,69310
01089010401,55121
01089010402,75987
01089010501,99252
01089010502,75319
01089010612,88336
01089010621,138619
01089010622,81204
01089010623,119123
01089010624,102121
01089010701,91363
01089010702,82713
01089010800,91016
01089010901,148561
01089010902,75707
01089011011,146766
01089011012,188575
01089011013,115354
01089011014,107625
01089011021,75615
01089011022,89961
01089011100,84448
01089011200,114615
01089011300,84186
01089011400,61502
01091972900,47340
01091973000,54687
01091973100,54748
01091973200,47214
01091973300,66143
01091973400,84293
01093964000,45973
01093964100,48572
01093964200,50852
01093964300,41766
01093964400,54509
01093964500,46292
01093964600,51791
01093964700,68397
01095030100,47927
01095030201,83001
01095030202,74739
01095030300,79177
01095030401,65139
01095030402,76396
01095030500,63511
01095030600,68954
01095030701,51691
01095030702,51657
01095030801,63515
01095030802,49987
01095030902,74673
01095030903,45367
01095030904,51004
01095031000,54105
01095031100,45369
01095031200,66503
01097000200,178700
01097000401,30477
01097000402,22751
01097000500,37136
01097000600,27794
01097000701,32113
01097000702,44478
01097000800,45705
01097000901,77507
01097000902,80683
01097000903,72255
01097001001,73331
01097001002,84070
01097001100,34097
01097001200,31325
01097001302,30631
01097001400,36252
01097001501,19084
01097001502,14186
01097001800,63342
01097001901,56883
01097001902,48729
01097002000,170331
01097002100,40091
01097002200,39152
01097002301,34487
01097002302,36688
01097002400,43403
01097002501,107786
01097002502,116467
01097002600,37974
01097002700,31590
01097002800,41217
01097002900,56673
01097003000,82446
01097003100,88790
01097003202,54596
01097003203,57007
01097003204,42859
01097003205,34019
01097003301,85482
01097003302,167534
01097003402,51069
01097003404,42460
01097003405,75291
01097003406,50434
01097003407,61789
01097003408,66574
01097003501,101756
01097003502,191411
01097003602,52790
01097003605,-
01097003606,85964
01097003607,49490
01097003608,68738
01097003703,83417
01097003704,99907
01097003705,125952
01097003706,93148
01097003707,69983
01097003708,100244
01097003709,89571
01097003710,71573
01097003800,45428
01097003901,38014
01097003902,28948
01097004000,34771
01097004100,26538
01097004800,34951
01097004900,35371
01097005000,42277
01097005100,33210
01097005200,47347
01097005300,48997
01097005400,60729
01097005500,54770
01097005600,71707
01097005700,75937
01097005800,50014
01097005900,62167
01097006000,66642
01097006102,59206
01097006103,47903
01097006104,70164
01097006105,63275
01097006200,52741
01097006301,63097
01097006302,76086
01097006402,50445
01097006403,57023
01097006404,84977
01097006405,102320
01097006406,97764
01097006407,83090
01097006501,72607
01097006502,87497
01097006600,64444
01097006701,55238
01097006702,57665
01097006801,90127
01097006802,51303
01097006901,46192
01097006902,43883
01097007000,80770
01097007101,50153
01097007102,44931
01097007103,80210
01097007201,55196
01097007202,77309
01097007300,50839
01097007400,45930
01097007500,35581
01097007600,31620
01097007700,29959
01097990000,-
01099075600,51122
01099075700,29039
01099075800,40643
01099075900,62739
01099076000,53027
01099076100,46416
01099076200,53937
01101000100,20260
01101000200,38172
01101000300,59792
01101000400,34281
01101000500,47925
01101000600,28167
01101000700,47126
01101000900,94974
01101001000,21738
01101001100,30069
01101001200,26019
01101001300,72158
01101001400,115290
01101001500,40780
01101001600,43620
01101001700,52412
01101001800,65428
01101001900,91217
01101002000,128703
01101002100,69511
01101002201,37641
01101002202,28026
01101002300,36804
01101002400,34416
01101002500,42436
01101002600,81027
01101002700,92901
01101002800,75180
01101002900,50173
01101003000,29421
01101003100,52398
01101003200,42697
01101003301,120857
01101003302,93982
01101005101,65469
01101005102,39163
01101005301,53474
01101005302,51956
01101005402,48965
01101005403,71901
01101005406,144984
01101005407,87259
01101005408,107348
01101005409,84720
01101005410,71533
01101005501,71767
01101005502,97093
01101005503,94356
01101005504,145374
01101005603,36640
01101005604,130203
01101005605,78423
01101005606,53017
01101005607,127371
01101005608,150575
01101005609,97689
01101005610,91085
01101005611,121042
01101005612,105141
01101005700,57591
01101005800,60741
01101005901,77313
01101005902,42541
01101006000,49718
01101006100,51442
01103000100,41327
01103000200,100577
01103000300,71134
01103000400,82787
01103000600,33742
01103000700,46451
01103000800,48983
01103000900,47844
01103001000,61058
01103005101,72350
01103005103,69896
01103005105,85679
01103005106,71288
01103005107,79598
01103005108,91358
01103005109,47340
01103005200,64212
01103005301,92812
01103005302,76018
01103005303,50952
01103005304,81081
01103005404,91153
01103005405,57880
01103005500,58126
01103005600,60229
01103005701,83871
01103005702,72560
01105686800,53821
01105687000,57185
01105687100,30599
01107050000,56929
01107050100,45480
01107050200,45232
01107050300,41494
01107050400,43237
01109188600,68919
01109188700,51101
01109188800,50698
01109188900,48826
01109189000,77315
01109189100,64800
01109189200,54474
01109189300,42000
01111000100,49926
01111000200,57967
01111000300,60654
01111000400,65154
01111000500,72252
01111000600,57844
01113030200,24727
01113030300,34975
01113030401,70127
01113030402,80658
01113030500,57940
01113030600,43375
01113030700,34665
01113030800,45056
01113030901,49007
01113030902,60927
01113031000,62662
01113031100,45424
01113031200,60016
01115040103,66447
01115040104,84210
01115040105,64128
01115040106,62608
01115040201,54035
01115040203,55477
01115040204,72710
01115040205,93252
01115040300,62068
01115040401,56321
01115040402,61125
01115040501,71750
01115040502,69345
01117030102,64636
01117030103,109911
01117030211,130150
01117030212,79337
01117030213,137696
01117030214,101540
01117030215,90803
01117030216,148098
01117030217,240468
01117030303,138703
01117030304,134667
01117030305,173697
01117030306,67092
01117030314,94962
01117030315,68060
01117030316,76447
01117030317,82768
01117030319,57560
01117030320,85567
01117030330,117218
01117030331,118703
01117030332,89362
01117030333,142831
01117030334,102917
01117030336,105986
01117030337,82548
01117030340,94857
01117030341,76899
01117030342,152553
01117030344,98321
01117030345,98886
01117030405,47996
01117030406,85056
01117030407,67344
01117030408,53580
01117030501,57610
01117030502,100258
01117030604,94664
01117030605,76131
01117030607,94968
01117030608,87910
01117030609,103128
01117030701,71596
01117030703,70543
01117030704,66999
01117030800,63755
01117030900,78474
01117980000,N
01119011300,46180
01119011400,37887
01119011500,36329
01119011600,55359
01121010101,67530
01121010102,54361
01121010201,57256
01121010202,58786
01121010301,40270
01121010302,67770
01121010400,47636
01121010500,61622
01121010600,24769
01121010700,45287
01121010900,47425
01121011000,68767
01121011100,51186
01121011200,46410
01121011300,44522
01121011400,44653
01121011500,59576
01121011600,53498
01121011700,58938
01121011800,34335
01121011900,51196
01121012000,67720
01123961900,47296
01123962000,52142
01123962100,44547
01123962200,47217
01123962300,81943
01123962400,48410
01123962501,72285
01123962502,85561
01123962600,43117
01123962700,71018
01125010101,151926
01125010102,100229
01125010103,58765
01125010201,72471
01125010202,86112
01125010203,103284
01125010204,78347
01125010301,74696
01125010302,57838
01125010303,78972
01125010403,58499
01125010404,55157
01125010405,101577
01125010406,168184
01125010407,120088
01125010500,42667
01125010601,65441
01125010602,81134
01125010701,75107
01125010702,66324
01125010703,74904
01125010802,94645
01125010803,50167
01125010804,63607
01125011200,41469
01125011401,40428
01125011402,31024
01125011600,40850
01125011701,31792
01125011703,41814
01125011800,30681
01125011901,51862
01125011902,35204
01125012000,66416
01125012100,67507
01125012303,66793
01125012304,47155
01125012305,67470
01125012403,58352
01125012404,54012
01125012405,35245
01125012501,49736
01125012502,79386
01125012503,93276
01125012600,82818
01125012700,58166
01125012800,35583
01127020100,60691
01127020200,78023
01127020300,78438
01127020400,47421
01127020600,47438
01127020700,60588
01127020800,65457
01127020900,61305
01127021000,44999
01127021100,44530
01127021200,56583
01127021300,52190
01127021400,61441
01127021500,52416
01127021600,46994
01127021700,70746
01127021800,47208
01127021900,49686
01129043900,58682
01129044000,65096
01129044100,65542
01129044200,50682
01129044300,71233
01131034700,22383
01131034800,45930
01131035100,42253
01131035200,47675
01133965501,52446
01133965502,58584
01133965503,57415
01133965600,49505
01133965700,63177
01133965800,46681
01133965900,50222
02013000100,78826
02016000100,63155
02016000200,108457
02020000101,116113
02020000102,120509
02020000201,101705
02020000202,101170
02020000203,133507
02020000204,159607
02020000300,63776
02020000400,65541
02020000500,59190
02020000600,40274
02020000701,76966
02020000702,83154
02020000703,71735
02020000801,67338
02020000802,71555
02020000901,55438
02020000902,84564
02020001000,101150
02020001100,84951
02020001200,161079
02020001300,236614
02020001400,84026
02020001500,141214
02020001601,89631
02020001602,116140
02020001701,101435
02020001702,111234
02020001731,80811
02020001732,105124
02020001801,101128
02020001802,82929
02020001900,61010
02020002000,58664
02020002100,80979
02020002201,101540
02020002202,83773
02020002301,151615
02020002302,101739
02020002303,85479
02020002400,97329
02020002501,100752
02020002502,88667
02020002601,88897
02020002602,102217
02020002603,110137
02020002702,107476
02020002711,150459
02020002712,93511
02020002811,72296
02020002812,150958
02020002813,217589
02020002821,177505
02020002822,166812
02020002823,187931
02020002900,129657
02050000100,53645
02050000200,105571
02050000300,61230
02060000100,99652
02068000100,101546
02070000100,60510
02070000200,104403
02090000100,45985
02090000200,63572
02090000300,68665
02090000400,88398
02090000500,78046
02090000600,92279
02090000700,84371
02090000800,104132
02090000900,138854
02090001000,101262
02090001100,55308
02090001200,104021
02090001300,137996
02090001400,91464
02090001500,104120
02090001600,87881
02090001700,80810
02090001800,73804
02090001900,107860
02100000100,79166
02105000200,69480
02105000300,75963
02110000100,147936
02110000200,105033
02110000300,85602
02110000400,86392
02110000500,136008
02110000600,110464
02122000100,64712
02122000200,89416
02122000300,108685
02122000400,93617
02122000500,99131
02122000600,90062
02122000700,85266
02122000800,72766
02122000900,97178
02122001000,86955
02122001100,78673
02122001200,64365
02122001300,91945
02130000100,103529
02130000200,79884
02130000300,69841
02130000400,100676
02150000100,84437
02150000200,89276
02150000300,88164
02150000400,71693
02150000500,67284
02164000100,67495
02170000101,58997
02170000102,74404
02170000200,79048
02170000300,109498
02170000401,80237
02170000402,83119
02170000501,87095
02170000502,80970
02170000601,103153
02170000603,88016
02170000604,101462
02170000701,82744
02170000703,68888
02170000705,87694
02170000706,86331
02170000800,72248
02170000900,82922
02170001001,115967
02170001003,77832
02170001004,112914
02170001100,116869
02170001201,82920
02170001202,95116
02170001300,98827
02180000100,46764
02180000200,92181
02185000100,98183
02185000200,84299
02185000300,-
02188000100,59514
02188000200,89348
02195000200,90910
02198000100,62355
02198000200,77088
02198000300,N
02198940100,70501
02220000100,86139
02220000200,85454
02230000100,109778
02240000100,60556
02240000400,85149
02261000100,66022
02261000200,122325
02261000300,94601
02270000100,48556
02275000300,74991
02282000100,85666
02290000100,55747
02290000200,68095
02290000300,52586
02290000400,58193
04001942600,26851
04001942700,39827
04001944000,47020
04001944100,37497
04001944201,58284
04001944202,39960
04001944300,38011
04001944901,40431
04001944902,39795
04001945001,51238
04001945002,42031
04001945100,45003
04001970200,64380
04001970300,61811
04001970501,63721
04001970502,63796
04003000100,57854
04003000201,95361
04003000202,50287
04003000203,50408
04003000301,48648
04003000302,69275
04003000303,54402
04003000400,51481
04003000500,59114
04003000600,35928
04003000700,52463
04003000800,42314
04003000901,39925
04003000902,40144
04003001000,52638
04003001100,45313
04003001200,84926
04003001300,64938
04003001401,54253
04003001402,77198
04003001501,51163
04003001502,50578
04003001601,59634
04003001602,59150
04003001701,70674
04003001702,62252
04003001703,67473
04003001800,107708
04003001900,108356
04003002001,68981
04003002002,78338
04003002100,82593
04005000100,103428
04005000200,94819
04005000300,47253
04005000400,72516
04005000500,60495
04005000600,115495
04005000700,84229
04005000800,45078
04005000900,99362
04005001000,22048
04005001101,96066
04005001102,62246
04005001200,71601
04005001301,87206
04005001302,82166
04005001500,62562
04005001600,90615
04005001700,57356
04005002000,70913
04005002100,85891
04005002200,81783
04005002300,58451
04005942201,56241
04005942202,46686
04005944900,54615
04005945000,45113
04005945100,37820
04005945200,59211
04007000100,63481
04007000200,44605
04007000301,58280
04007000302,54488
04007000400,84946
04007000500,56396
04007000600,58407
04007000700,59066
04007000800,39693
04007000900,50941
04007001000,50359
04007001100,53637
04007001200,70998
04007001300,56860
04007940200,33463
04007940400,47606
04009940500,37485
04009961100,57784
04009961201,91496
04009961202,66553
04009961300,48795
04009961400,66169
04009961500,56087
04009961600,57080
04009961700,60958
04011960100,58181
04011960200,63130
04011960300,44565
04012020100,39681
04012020201,74030
04012020202,56113
04012020501,38511
04012020502,58683
04012020602,58534
04012940200,54695
04012940300,40657
04012980000,-
04013010101,141125
04013010102,208517
04013030401,190175
04013030402,125273
04013040502,60767
04013040506,65487
04013040507,70446
04013040512,83770
04013040513,75202
04013040514,71091
04013040515,72319
04013040516,83517
04013040517,54170
04013040518,67424
04013040519,105584
04013040520,109660
04013040521,89670
04013040522,68882
04013040523,96547
04013040524,86387
04013040525,88433
04013040526,64143
04013040527,56309
04013040528,68155
04013040529,71514
04013040530,63643
04013040531,52132
04013050603,81837
04013050604,88402
04013050605,85716
04013050606,94535
04013050607,72643
04013050608,71812
04013050609,56769
04013050610,91385
04013050611,78634
04013050701,55751
04013050702,49990
04013060801,39186
04013060802,65867
04013060901,56661
04013060902,47191
04013060903,42363
04013060904,52894
04013061009,77967
04013061010,117297
04013061011,64283
04013061012,86931
04013061013,90013
04013061014,77891
04013061015,81154
04013061016,103542
04013061017,-
04013061018,95047
04013061019,79647
04013061020,123481
04013061021,85363
04013061022,64693
04013061023,93982
04013061024,62689
04013061025,82182
04013061026,74895
04013061027,72716
04013061028,69431
04013061029,71982
04013061030,76176
04013061031,71668
04013061032,65538
04013061033,76309
04013061034,81865
04013061035,74660
04013061036,93096
04013061037,78498
04013061038,76690
04013061039,96971
04013061040,61968
04013061041,39232
04013061042,56619
04013061043,67221
04013061044,93672
04013061045,93697
04013061046,89014
04013061047,93978
04013061100,49066
04013061200,37618
04013061300,50623
04013061401,38592
04013061402,38621
04013071503,61845
04013071504,49485
04013071505,54987
04013071506,69551
04013071509,107183
04013071510,104772
04013071511,69422
04013071512,84719
04013071513,141408
04013071514,89938
04013071515,76957
04013071516,50419
04013071517,83981
04013071600,45077
04013071701,57393
04013071702,54570
04013071801,47061
04013071802,53254
04013071903,66436
04013071906,74132
04013071909,61991
04013071910,60993
04013071911,66302
04013071912,40938
04013071913,52641
04013071914,47490
04013071915,57201
04013082002,55528
04013082007,55054
04013082008,49501
04013082009,48624
04013082010,48130
04013082012,61723
04013082016,92756
04013082017,73982
04013082018,63197
04013082019,110496
04013082020,91107
04013082021,87086
04013082022,54306
04013082023,92874
04013082024,71027
04013082025,75692
04013082026,73600
04013082027,67018
04013082028,47652
04013082203,68835
04013082204,57279
04013082205,52418
04013082206,63465
04013082207,76013
04013082208,55455
04013082209,35484
04013082210,52718
04013082211,68043
04013083000,42313
04013092305,71406
04013092306,67825
04013092307,67056
04013092308,68222
04013092309,97392
04013092311,50326
04013092312,46858
04013092401,50116
04013092402,59812
04013092500,55778
04013092600,35726
04013092705,64958
04013092708,73362
04013092709,63013
04013092710,85902
04013092711,56926
04013092712,67650
04013092713,69960
04013092715,45895
04013092716,62399
04013092717,60066
04013092718,43504
04013092719,62882
04013092720,80854
04013092721,110685
04013092723,60511
04013092724,61283
04013092801,38034
04013092802,35099
04013092900,33293
04013093001,42118
04013093002,44069
04013093101,37627
04013093104,28410
04013093105,35972
04013093106,50673
04013093200,40198
04013103205,110081
04013103206,131354
04013103207,135227
04013103208,108303
04013103209,163792
04013103210,52705
04013103211,100658
04013103212,122856
04013103214,106811
04013103215,112425
04013103216,112699
04013103217,105040
04013103219,113368
04013103220,109060
04013103302,74296
04013103303,66498
04013103304,28823
04013103305,38568
04013103306,30866
04013103400,64936
04013103501,92556
04013103502,86805
04013103604,70701
04013103605,151809
04013103606,90119
04013103607,103460
04013103608,76839
04013103609,53090
04013103611,121711
04013103612,97928
04013103614,125912
04013103615,39369
04013103701,88616
04013103702,91679
04013103900,53037
04013104000,60614
04013104100,63126
04013104202,78859
04013104203,66717
04013104204,71860
04013104205,53053
04013104206,56308
04013104207,68300
04013104212,67294
04013104214,88804
04013104215,74451
04013104216,85149
04013104217,72570
04013104218,69880
04013104219,73503
04013104221,73604
04013104222,76444
04013104223,131387
04013104224,86952
04013104225,86125
04013104226,94987
04013104227,75255
04013104301,66384
04013104302,52040
04013104401,41850
04013104402,53226
04013104501,45598
04013104502,32236
04013104600,49680
04013104701,45835
04013104702,48490
04013104801,129125
04013104802,86161
04013104900,89516
04013105002,350691
04013105003,235945
04013105004,314319
04013105101,174200
04013105102,133892
04013105103,299506
04013105200,77419
04013105300,101977
04013105400,153152
04013105501,31879
04013105502,30639
04013105503,41993
04013105601,58266
04013105602,50458
04013105701,58373
04013105702,47638
04013105800,58756
04013105900,82822
04013106001,26484
04013106002,46396
04013106003,55462
04013106100,100220
04013106200,175035
04013106300,82878
04013106400,106287
04013106501,88505
04013106502,85029
04013106600,197794
04013106701,25432
04013106702,65822
04013106703,97059
04013106801,31018
04013106802,53837
04013106900,48200
04013107000,46693
04013107101,46549
04013107102,37511
04013107201,24145
04013107202,39918
04013107300,48795
